"A2A SPA ","Valotti Giovanni","Presidente e Componente del Comitato Esecutivo"
,"Piccolo Daniele",Amministratore
,"Agliati Marco Mario",Amministratore
,"Franceschetti Andrea",Amministratore
,"Franceschetti Giovanna",Amministratore
,"Vecchiati Monica",Amministratore
,"Vecchio Cesare Giovanni",Amministratore
"GEOX SPA ","Polegato Moretti Mario","Presidente e Componente del Comitato Esecutivo"
,"Polegato Moretti Enrico","Vice Presidente e Componente del Comitato Esecutivo"
,"Presca Giorgio","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Niederauer Duncan",Amministratore
,"Giusti Alessandro Antonio",Amministratore
,"Berger Roland",Amministratore
,"Livolsi Lara",Amministratore
,"Baggio Claudia",Amministratore
,"Colombo Fabrizio Natale Pietro",Amministratore
"GIORGIO FEDON & FIGLI SPA ","Fedon Callisto","Presidente e Amministratore Delegato"
,"Da Col Angelo",Amministratore
,"Andreetta Franco",Amministratore
,"Fedon Italo",Amministratore
,"Fedon Piergiorgio",Amministratore
,"Fullin Stefania",Amministratore
,"Fedon Flora",Amministratore
"GRUPPO CERAMICHE RICCHETTI SPA ","Zannoni Andrea",Presidente
,"Lodetti Andrea","Amministratore Delegato"
,"Zannoni Anna",Amministratore
,"De Marchi Davide",Amministratore
,"Catelani Annalisa",Amministratore
,"Vantaggi Franco",Amministratore
"GRUPPO EDITORIALE L'ESPRESSO SPA ","De Benedetti Carlo",Presidente
,"Mondardini Monica","Amministratore Delegato"
,"Belcredi Massimo",Amministratore
,"Clo' Alberto",Amministratore
,"Oliveri Elisabetta",Amministratore
,"De Benedetti Rodolfo",Amministratore
,"Brugiavini Agar",Amministratore
,"Dini Francesco",Amministratore
,"Merlo Silvia",Amministratore
,"Zaoui Michael",Amministratore
,"Paravicini Crespi Luca Paolo Maria",Amministratore
"GRUPPO MUTUIONLINE SPA ","Pescarmona Marco","Presidente e Componente del Comitato Esecutivo"
,"Fracassi Alessandro","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Ferrero Daniele",Amministratore
,"Zampetti Marco Bernardino Maria",Amministratore
,"De Brabant Matteo Carlo",Amministratore
,"Boni Fausto",Amministratore
,"Burberi Chiara Damiana Maria",Amministratore
,"Lattuada Valeria",Amministratore
,"Gummerer Klaus",Amministratore
,"Artoni Anna Maria",Amministratore
,"Casalini Andrea",Amministratore
,"Garrone Alessandro",Amministratore
"GRUPPO WASTE ITALIA SPA ","Colucci Pietro","Presidente e Amministratore Delegato"
,"Fiorentino Marco","Vice Presidente"
,"Bozzetti Giovanni","Vice Presidente"
,"Sanseverino Francesca",Amministratore
,"Verderio Valerio",Amministratore
,"Esercizio Edoardo",Amministratore
,"Fornasiero Alessandra",Amministratore
"HERA SPA (HOLDING ENERGIA RISORSE AMBIENTE) ","Tommasi Di Vignano Tomaso","Presidente e Componente del Comitato Esecutivo"
,"Basile Giovanni","Vice Presidente e Componente del Comitato Esecutivo"
,"Venier Stefano","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Manara Stefano",Amministratore
,"Manfredi Danilo",Amministratore
,"Illy Riccardo","Amministratore e Componente del Comitato Esecutivo"
,"Pillon Cesare",Amministratore
,"Tani Bruno",Amministratore
,"Primori Tiziana",Amministratore
,"Gagliardi Giorgia",Amministratore
,"Clo' Forte",Amministratore
,"Mandrioli Luca",Amministratore
,"Bernardini Mara",Amministratore
,"Giusti Massimo",Amministratore
"IGD IMMOBILIARE GRANDE DISTRIBUZIONE SIIQ SPA ","Coffari Gilberto",Presidente
,"Pellegrini Fernando","Vice Presidente"
,"Albertini Claudio","Amministratore Delegato"
,"Canosani Aristide",Amministratore
,"Salvini Livia",Amministratore
,"Saoncella Rossella",Amministratore
,"Parenti Andrea",Amministratore
,"Gualandri Elisabetta",Amministratore
,"Caporioni Leonardo",Amministratore
,"Gasperoni Elio",Amministratore
,"Lentz Matthew David",Amministratore
,"Carletti Milva",Amministratore
"I GRANDI VIAGGI SPA ","Clementi Luigi",Presidente
,"Borletti Giovanni","Vice Presidente"
,"Clementi Paolo Massimo",Amministratore
,"Prete Fabrizio",Amministratore
,"Ghio Antonio",Amministratore
,"Clementi Corinne",Amministratore
,"Amata Tina Marcella",Amministratore
,"Bassetti Aldo",Amministratore
,"Alpeggiani Giorgio",Amministratore
"IL SOLE 24 ORE SPA ","Benedini Benito",Presidente
,"Treu Donatella","Amministratore Delegato"
,"Panucci Marcella",Amministratore
,"Abete Luigi",Amministratore
,"Chiesi Alberto",Amministratore
,"Ticozzi Valerio Carlo",Amministratore
,"Puccioni Cesare",Amministratore
,"Spada Alessandro",Amministratore
,"Colaiacovo Maria Carmela",Amministratore
,"Dubini Nicolo'",Amministratore
,"Bulgheroni Antonio",Amministratore
"I.M.A. INDUSTRIA MACCHINE AUTOMATICHE SPA ","Vacchi Marco","Presidente onorario e Amministratore"
,"Vacchi Alberto","Presidente e Amministratore Delegato"
,"Cataudella Stefano",Amministratore
,"Frugoni Paolo",Amministratore
,"Rolli Rita",Amministratore
,"Riello Pierantonio",Amministratore
,"Poggi Luca",Amministratore
,"Volta Valentina",Amministratore
,"Malagoli Andrea",Amministratore
,"Pecchioli Giovanni",Amministratore
,"Schiavina Maria Carla",Amministratore
,"Vacchi Gianluca",Amministratore
,"Galliani Marco",Amministratore
"IMMSI SPA ","Colaninno Roberto",Presidente
,"Discepolo Daniele","Vice Presidente"
,"Colaninno Michele","Amministratore Delegato"
,"Magnoni Ruggero",Amministratore
,"Ciccone Rita",Amministratore
,"Sala Giovanni",Amministratore
,"Corghi Livio",Amministratore
,"De Pasquale Patrizia",Amministratore
,"Colaninno Matteo",Amministratore
"INDUSTRIA E INNOVAZIONE SPA ","Garofano Giuseppe Maria",Presidente
,"Conti Emanuela Maria","Amministratore Delegato"
,"Visentin Graziano Gianmichele",Amministratore
,"Colleoni Gastone",Amministratore
,"Battistin Roberta",Amministratore
"INFRASTRUTTURE WIRELESS ITALIANE S.P.A. ","Profumo Francesco",Presidente
,"Cicchetti Oscar","Amministratore Delegato"
,"Iacozzilli Venanzio",Amministratore
,"Foti Alessandro Robin",Amministratore
,"Petralia Francesca",Amministratore
,"Schwizer Paola Gina Maria",Amministratore
,"Colacchia Elisabetta",Amministratore
,"Finocchi Mahne Cristina",Amministratore
,"Peluso Piergiorgio",Amministratore
,"Ceppellini Primo",Amministratore
,"Bruno Paola",Amministratore
"INTEK GROUP SPA ","Manes Vincenzo",Presidente
,"Moriani Diva","Vice Presidente"
,"Spalla Franco",Amministratore
,"Lignana Giuseppe",Amministratore
,"Bragantini Salvatore",Amministratore
,"Pizzuti Alessandra",Amministratore
,"Gallo Marcello",Amministratore
,"Ricciardi Luca",Amministratore
,"Macdonald James",Amministratore
"INTERPUMP GROUP SPA ","Montipo' Fulvio","Presidente e Amministratore Delegato"
,"Marinsek Paolo","Vice Presidente e Amministratore Delegato"
,"Garilli Franco",Amministratore
,"Mocchi Giancarlo",Amministratore
,"Margotto Marcello",Amministratore
,"Ferrero Giuseppe",Amministratore
,"Tamburi Giovanni",Amministratore
,"Petruccioli Stefania",Amministratore
,"Tagliavini Paola Annunziata",Amministratore
"INTESA SANPAOLO SPA ","Gros Pietro Gian Maria",Presidente
,"Costa Giovanni","Vice Presidente"
,"Sala Marcello","Vice Presidente"
,"Messina Carlo","Consigliere di Gestione Delegato"
,"Picca Bruno","Consigliere di Gestione"
,"Filippi Piera","Consigliere di Gestione"
,"Del Punta Stefano","Consigliere di Gestione"
,"Micciche' Gaetano","Consigliere di Gestione"
"INVESTIMENTI E SVILUPPO SPA ","Gadolla Gianfranco",Presidente
,"Gadolla Umberto","Amministratore Delegato"
,"Tempofosco Andrea","Amministratore Delegato"
,"Caruso Gabriella",Amministratore
,"Dozio Elena",Amministratore
,"Antonj Enrico",Amministratore
"IRCE SPA - INDUSTRIA ROMAGNOLA CONDUTTORI ELETTRICI ","Casadio Filippo",Presidente
,"Dallago Orfeo",Amministratore
,"Sepriano Gianfranco",Amministratore
,"Gandolfi Francesco",Amministratore
,"Pischedda Francesca",Amministratore
"IREN SPA ","Profumo Francesco",Presidente
,"Rocchi Ettore","Vice Presidente"
,"Bianco Vito Massimiliano","Amministratore Delegato"
,"Mascardi Fabiola",Amministratore
,"Dealessandri Tommaso",Amministratore
,"Zanardi Barbara",Amministratore
,"Buscaglia Augusto",Amministratore
,"Amato Franco",Amministratore
,"Bazzano Roberto",Amministratore
,"Ferrero Anna",Amministratore
,"Ferretti Moris",Amministratore
,"Ghibellini Alessandro",Amministratore
,"Bagnacani Lorenzo",Amministratore
"ISAGRO SPA ","Basile Giorgio","Presidente e Amministratore Delegato"
,"Basile Maurizio","Vice Presidente"
,"Sartor Adriana Silvia",Amministratore
,"Mainini Daniela",Amministratore
,"Sionis Stavros",Amministratore
,"Basile Riccardo",Amministratore
,"Franco Gianni",Amministratore
,"Economou Christina",Amministratore
"ITALCEMENTI SPA FABBRICHE RIUNITE CEMENTO ","Pesenti Giampiero","Presidente e Componente del Comitato Esecutivo"
,"Guerini Lorenzo Renato","Vice Presidente e Componente del Comitato Esecutivo"
,"Barabani Pierfranco","Vice Presidente e Componente del Comitato Esecutivo"
,"Pesenti Carlo","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Marcegaglia Emma",Amministratore
,"Secchi Carlo",Amministratore
,"Mazzoleni Sebastiano",Amministratore
,"Jacquin De Margerie Victoire Anne Marie Célie",Amministratore
,"Burkard Fritz Hannes Kaspar",Amministratore
,"Meric Jean Paul","Amministratore e Componente del Comitato Esecutivo"
,"Rossi Claudia",Amministratore
,"Falck Federico","Amministratore e Componente del Comitato Esecutivo"
,"Antonello Giulio",Amministratore
,"Lucchini Italo",Amministratore
,"Bonomi Giorgio",Amministratore
"ITALIAONLINE SPA ","Galal Guirguis Bishara Khaled",Presidente
,"Eckert David Alan","Vice Presidente"
,"Converti Antonio","Amministratore Delegato"
,"Sawiris Onsi Naguib",Amministratore
,"Sursock Sophie",Amministratore
,"Sciolla Corrado",Amministratore
,"Finocchi Mahne Cristina",Amministratore
,"Cosenz Antonia",Amministratore
,"Cappello Maria Elena",Amministratore
"ITALMOBILIARE SPA ","Pesenti Giampiero","Presidente e Componente del Comitato Esecutivo"
,"Lucchini Italo","Vice Presidente e Componente del Comitato Esecutivo"
,"Pesenti Carlo","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Rebecchini Clemente",Amministratore
,"Osculati Gianemilio Angelo",Amministratore
,"Mazzoleni Sebastiano",Amministratore
,"Dittmeier Carolyn Adele",Amministratore
,"Minoli Luca Massimo Fabio",Amministratore
,"Strazzera Livio","Amministratore e Componente del Comitato Esecutivo"
,"Sfameni Paolo Domenico",Amministratore
,"Artoni Anna Maria",Amministratore
,"Bonomi Giorgio",Amministratore
,"Zanetti Laura","Amministratore e Componente del Comitato Esecutivo"
,"Tononi Massimo",Amministratore
"ITWAY SPA ","Farina Giovanni Andrea","Presidente e Amministratore Delegato"
,"Valenti Cesare","Amministratore Delegato"
,"Parrello Giuseppe Angelo",Amministratore
,"Palella Claudia",Amministratore
,"Brusa Gabriele",Amministratore
"JUVENTUS FOOTBALL CLUB SPA ","Agnelli Andrea",Presidente
,"Nedved Pavel","Vice Presidente"
,"Marotta Giuseppe","Amministratore Delegato"
,"Mazzia Aldo","Amministratore Delegato"
,"Hughes Caitlin Mary",Amministratore
,"Marilungo Daniela",Amministratore
,"Roncaglio Francesco",Amministratore
,"Grazioli Venier Assia",Amministratore
,"Arrivabene Maurizio",Amministratore
,"Garimberti Paolo",Amministratore
,"Bongiorno Giulia",Amministratore
,"Vellano Enrico",Amministratore
"K.R.ENERGY SPA ","Umansky Serge","Presidente e Componente del Comitato Esecutivo"
,"Vicino Giovanni","Vice Presidente e Componente del Comitato Esecutivo"
,"Bruno Antonio","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Butler Cassar Andrew",Amministratore
,"Canonica Moreno Carlo Giuseppe",Amministratore
,"Tedeschi Gaetano",Amministratore
,"Umansky Irene",Amministratore
,"Stracquadanio Tiziana",Amministratore
,"Perazzoli Isabella","Amministratore e Componente del Comitato Esecutivo"
"LA DORIA SPA ","Persico Sergio",Presidente
,"Sampietro Giorgio","Vice Presidente"
,"Ferraioli Antonio","Amministratore Delegato"
,"David Elena",Amministratore
,"Lamberti Enzo Diodato",Amministratore
,"Preda Michele",Amministratore
,"Ferraioli Iolanda",Amministratore
,"Ferraioli Andrea",Amministratore
"LANDI RENZO SPA ","Domenichini Giovannina","Presidente onorario e Amministratore"
,"Landi Stefano","Presidente e Amministratore Delegato"
,"Fiaccadori Antonia",Amministratore
,"Ovi Alessandro",Amministratore
,"Carnevale Claudio",Amministratore
,"Tommasi Di Vignano Tomaso",Amministratore
,"Paierl Herbert",Amministratore
"LEONARDO - FINMECCANICA - SOCIETA' PER AZIONI ","De Gennaro Giovanni",Presidente
,"Moretti Mauro","Amministratore Delegato"
,"Rubini Marina",Amministratore
,"Dassu' Marta",Amministratore
,"Alpa Piero Guido",Amministratore
,"Calderone Marina Elvira",Amministratore
,"Frigerio Dario",Amministratore
,"Landi Fabrizio",Amministratore
,"Merlo Silvia",Amministratore
,"Cantarella Paolo",Amministratore
,"De Nicola Alessandro Alfonso Angelo",Amministratore
"LUXOTTICA GROUP SPA ","Del Vecchio Leonardo",Presidente
,"Francavilla Luigi","Vice Presidente"
,"Mehboob Khan Adil","Amministratore Delegato"
,"Vian Massimo","Amministratore Delegato"
,"Brogi Marina",Amministratore
,"Notari Mario",Amministratore
,"Feola Luigi",Amministratore
,"Salzburger Karl Heinz",Amministratore
,"Pierdicchi Maria",Amministratore
,"Scocchia Cristina",Amministratore
,"Zappia Andrea",Amministratore
,"Santel Luciano",Amministratore
,"Magistretti Elisabetta",Amministratore
,"Veronesi Sandro",Amministratore
"LVENTURE GROUP SPA ","Pighini Stefano",Presidente
,"Capello Luigi","Vice Presidente e Amministratore Delegato"
,"Amidani Aliberti Livia",Amministratore
,"Magnifico Roberto",Amministratore
,"Caracciolo Valerio",Amministratore
,"Rigo Micol",Amministratore
,"Mosconi Maria Luisa",Amministratore
"MAIRE TECNIMONT SPA ","Di Amato Fabrizio",Presidente
,"Folgiero Pierroberto","Amministratore Delegato"
,"Giustiniani Vittoria",Amministratore
,"Riva Patrizia Lucia Maria",Amministratore
,"Alfieri Luigi",Amministratore
,"Fiorini Stefano",Amministratore
,"Pellegrini Andrea Giovanni Francesco",Amministratore
,"Dubini Nicolo'",Amministratore
,"Chersicla Gabriella",Amministratore
"MARR SPA ","Ferrari Paolo",Presidente
,"Aratri Illias","Vice Presidente"
,"Ospitali Francesco","Amministratore Delegato"
,"Rossi Pierpaolo","Amministratore Delegato"
,"Boldrini Giosue'",Amministratore
,"Tiso Antonio",Amministratore
,"Monterumisi Marinella",Amministratore
,"Lusignani Giuseppe",Amministratore
,"Serra Lucia",Amministratore
,"Cremonini Claudia",Amministratore
,"Cremonini Vincenzo",Amministratore
"MASSIMO ZANETTI BEVERAGE GROUP S.P.A. ","Zanetti Massimo","Presidente e Amministratore Delegato"
,"Tentori Roberto",Amministratore
,"Quier Lawrence Lester",Amministratore
,"Arbona Maria Pilar",Amministratore
,"Pinto Dos Santos Josè Fernando",Amministratore
,"Tonelli Annapaola",Amministratore
,"Zanetti Laura",Amministratore
,"Mambelli Massimo",Amministratore
,"Zanetti Matteo",Amministratore
"M&C SPA ","De Benedetti Carlo","Presidente onorario"
,"Girard Franco Roberto",Presidente
,"Bosio Emanuele","Amministratore Delegato"
,"Vaciago Marina",Amministratore
,"Mascheroni Orazio",Amministratore
,"Pauly Francois",Amministratore
"MEDIACONTECH SPA ","Spada Roberto",Presidente
,"Moro Paolo","Amministratore Delegato"
,"Ghelfi Tommaso",Amministratore
,"Lamanna Valentina",Amministratore
,"Venerosi Pesciolini Ranieri",Amministratore
,"Gavirati Alessandra Ida",Amministratore
,"Marino Gloria Francesca",Amministratore
"MEDIASET SPA ","Confalonieri Fedele","Presidente e Componente del Comitato Esecutivo"
,"Berlusconi Piersilvio","Vice Presidente e Amministratore Delegato e Componente del Comitato Esecutivo"
,"Secchi Carlo",Amministratore
,"Ternau Vanda",Amministratore
,"Nieri Gina","Amministratore e Componente del Comitato Esecutivo"
,"Sala Stefano Guido",Amministratore
,"Napolitano Fernando",Amministratore
,"Piccinino Alessandra",Amministratore
,"Crippa Mauro",Amministratore
,"Berlusconi Marina Elvira",Amministratore
,"Querci Niccolo'",Amministratore
,"Perini Michele",Amministratore
,"Cannatelli Pasquale",Amministratore
,"Ermolli Bruno",Amministratore
,"Bruni Franco",Amministratore
,"Giordani Marco Angelo","Amministratore e Componente del Comitato Esecutivo"
,"Adreani Giuliano","Amministratore e Componente del Comitato Esecutivo"
"MEDIOBANCA - BANCA DI CREDITO FINANZIARIO SPA ","Pagliaro Renato","Presidente e Componente del Comitato Esecutivo"
,"Angelo Comneno Maurizia","Vice Presidente e Componente del Comitato Esecutivo"
,"Tronchetti Provera Marco","Vice Presidente"
,"Nagel Alberto","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Bollorè Marie",Amministratore
,"Benetton Gilberto",Amministratore
,"Sichel Gian Luca","Amministratore e Componente del Comitato Esecutivo"
,"Young Alexandra Virginia","Amministratore e Componente del Comitato Esecutivo"
,"Laberenne Vanessa",Amministratore
,"Decio Alessandro Maria",Amministratore
,"Caso' Angelo","Amministratore e Componente del Comitato Esecutivo"
,"Carfagna Maurizio",Amministratore
,"Bini Mauro",Amministratore
,"Pecci Alberto",Amministratore
,"Magistretti Elisabetta",Amministratore
,"Ben Ammar Tarak",Amministratore
,"Costa Maurizio",Amministratore
,"Vinci Francesco Saverio","Amministratore e Componente del Comitato Esecutivo"
"MERIDIE SPA ","Lettieri Giovanni","Presidente e Amministratore Delegato"
,"Lettieri Annalaura",Amministratore
,"Capizzi Vincenzo",Amministratore
,"Salvatore Esposito De Falco",Amministratore
,"Artioli Ettore",Amministratore
"MID INDUSTRY CAPITAL SPA ","Spongano Mario Raffaele","Presidente e Amministratore Delegato"
,"Bucci Stefano","Vice Presidente"
,"Mor Federica",Amministratore
,"Rossetti Mario",Amministratore
,"Cartolano Francesco",Amministratore
,"Cocco Laura Maria",Amministratore
"MITTEL SPA ","Dalla Sega Franco",Presidente
,"Franceschi Giorgio","Vice Presidente"
,"Bifulco Rosario","Amministratore Delegato"
,"Zeme Michela",Amministratore
,"Regoli Duccio",Amministratore
,"Bruno Maria Vittora",Amministratore
,"Sora Carla",Amministratore
,"Colacicco Marco Giovanni",Amministratore
,"Merler Marco",Amministratore
,"Iori Michele",Amministratore
,"Pasini Giuseppe",Amministratore
"MOLECULAR MEDICINE SPA ","Bordignon Claudio",Presidente
,"Palmisano Riccardo","Amministratore Delegato"
,"Masciocchi Mario",Amministratore
,"Islam Khalid",Amministratore
,"Trono Didier Pierre-michel Marie",Amministratore
,"Grossi Sabina",Amministratore
,"Messina Alfredo",Amministratore
,"Fiorendi Gianluigi",Amministratore
,"Carletti Alberto",Amministratore
,"Masolo Monica",Amministratore
,"Ruggiero Raffaella",Amministratore
"MOLESKINE SPA ","Ariello Marco",Presidente
,"Berni Arrigo","Amministratore Delegato"
,"Sevin Philippe",Amministratore
,"Ben Naftali Orna",Amministratore
,"Raynaud Daniele",Amministratore
,"Zocco Giuseppe",Amministratore
,"Brunelli Fabio",Amministratore
,"Della Rosa Daniela",Amministratore
"MONCLER SPA ","Ruffini Remo","Presidente e Amministratore Delegato"
,"Morgon Virginie Sarah Sandrine","Vice Presidente"
,"Saviotti Pier Francesco",Amministratore
,"Galateri Di Genola E Suniglia Gabriele",Amministratore
,"Buongiovanni Sergio",Amministratore
,"De Benedetti Marco",Amministratore
,"Akriche Vivianne",Amministratore
,"Blanckaert Christian",Amministratore
,"Benetton Alessandro",Amministratore
,"Alessandri Nerio",Amministratore
,"Moriani Diva",Amministratore
"MONDO TV SPA ","Corradi Orlando",Presidente
,"Martinelli Marina",Amministratore
,"Marchetti Carlo",Amministratore
,"Corradi Matteo",Amministratore
,"Corradi Monica",Amministratore
,"Figliuzzi Francesco",Amministratore
"MONRIF SPA ","Riffeser Monti Andrea Leopoldo","Presidente e Amministratore Delegato"
,"Monti Riffeser Maria Luisa","Vice Presidente"
,"Ceccherini Andrea",Amministratore
,"Berretti Claudio",Amministratore
,"Giatti Giorgio",Amministratore
,"Riffeser Monti Matteo",Amministratore
,"Riffeser Monti Sara",Amministratore
,"Cefis Giorgio Camillo Marcello",Amministratore
"NICE SPA ","Buoro Lauro",Presidente
,"Griffa Roberto","Amministratore Delegato"
,"Iannuzzi Luciano",Amministratore
,"Banfi Emanuela Paola",Amministratore
,"Fedrigo Gian Paolo",Amministratore
,"Cimolai Denise",Amministratore
,"Bortuzzo Antonio",Amministratore
,"Zanutto Giorgio",Amministratore
,"Galberti Lorenzo",Amministratore
"NOEMALIFE SPA ","Serra Francesco","Presidente e Amministratore Delegato"
,"Maggioli Paolo","Vice Presidente e Amministratore Delegato"
,"Liverani Angelo","Vice Presidente"
,"Becca Marco",Amministratore
,"Serra Valentina",Amministratore
,"Bassi Maria Beatrice",Amministratore
,"Signifredi Cristina",Amministratore
,"Berretti Claudio",Amministratore
,"Corbani Andrea",Amministratore
,"Landi Stefano",Amministratore
,"Toth Paolo",Amministratore
"NOVA RE SPA ","Scarsi Pio Giovanni",Presidente
,"Pontiggia Anna Maria",Amministratore
,"Ragno Luigi",Amministratore
,"Caporale Antonio",Amministratore
,"Ceppi Anna Maria",Amministratore
,"Morelli Bruno",Amministratore
,"Palermo Massimiliano",Amministratore
"OLIDATA SPA IN LIQUIDAZIONE ","Tassi Riccardo",Presidente
,"Fornari Alessandro",Amministratore
,"Papasodero Nicola",Amministratore
,"Rossi Marinella",Amministratore
"OPENJOBMETIS SPA ","Vittorelli Marco",Presidente
,"Ghetti Stefano","Vice Presidente"
,"Rasizza Rosario","Amministratore Delegato"
,"Gambarini Paolo",Amministratore
,"Artali Mario",Amministratore
,"Picciau Alberto",Amministratore
,"Vittorelli Corrado",Amministratore
,"Potesta' Alessandro",Amministratore
,"Brivio Sforza Alberica",Amministratore
,"Franceschini Valentina",Amministratore
,"La Porta Biagio",Amministratore
"OVS SPA ","Stathopoulos Nichols",Presidente
,"Beraldo Stefano","Amministratore Delegato"
,"Ferraresi Stefano",Amministratore
,"Del Torchio Gabriele",Amministratore
,"Krogner Kornalik Heinz Jurgen",Amministratore
,"Losson Jerome Pierre",Amministratore
"PANARIAGROUP INDUSTRIE CERAMICHE SPA ","Mussini Emilio",Presidente
,"Mussini Giovanna","Vice Presidente"
,"Mussini Giuliano","Vice Presidente"
,"Mussini Paolo","Amministratore Delegato"
,"Pini Giuliano","Amministratore Delegato"
,"Palandri Enrico",Amministratore
,"Bonfiglioli Sonia",Amministratore
,"Tunioli Roberto",Amministratore
,"Onofri Paolo",Amministratore
"PARMALAT SPA ","Chersicla Gabriella",Presidente
,"Guerin Yvon","Amministratore Delegato"
,"Mosetti Umberto",Amministratore
,"Perotta Riccardo",Amministratore
,"Lazzati Paolo Francesco",Amministratore
,"Sala Antonio Lino",Amministratore
,"Gassenbach Patrice",Amministratore
,"Gualtieri Laura",Amministratore
"PIAGGIO & C. SPA ","Colaninno Roberto","Presidente e Amministratore Delegato"
,"Colaninno Matteo","Vice Presidente"
,"Carrozza Maria Chiara",Amministratore
,"Tesauro Giuseppe",Amministratore
,"Formica Andrea",Amministratore
,"Varvaro Vito",Amministratore
,"Visentin Graziano Gianmichele",Amministratore
,"Colaninno Michele",Amministratore
,"Savasi Federica",Amministratore
"PIERREL SPA ","Petrone Raffaele",Presidente
,"Cirino Pomicino Paolo","Vice Presidente"
,"Citaredo Fulvio","Amministratore Delegato"
,"Bifulco Maria Paola",Amministratore
,"Petrone Fernanda",Amministratore
,"Catuogno Tiziana",Amministratore
,"Fierro Mauro",Amministratore
"PININFARINA SPA ","Pininfarina Paolo",Presidente
,"Angori Silvio Pietro","Amministratore Delegato"
,"Garrone Edoardo",Amministratore
,"Guglielmetti Romina",Amministratore
,"Pavesio Carlo",Amministratore
,"Albertini Gianfranco",Amministratore
,"Parazzini Enrico",Amministratore
,"Mattioli Licia",Amministratore
,"Testore Roberto",Amministratore
"PIQUADRO SPA ","Palmieri Marco","Presidente e Amministratore Delegato"
,"Trotta Roberto",Amministratore
,"Piccioli Marcello",Amministratore
,"Gatti Anna",Amministratore
,"Palmieri Pierpaolo",Amministratore
,"Lorenzoni Gianni",Amministratore
,"Bonomo Paola",Amministratore
"PIRELLI & C. SPA ","Ren Jianxiin",Presidente
,"Tronchetti Provera Marco","Vice Presidente e Amministratore Delegato"
,"Goldberg Ze'ev",Amministratore
,"Roth Luigi Piergiuseppe Ferdinando",Amministratore
,"Pirelli Alberto",Amministratore
,"Soffientini Manuela",Amministratore
,"Tao Haisu",Amministratore
,"Pietrogrande Paolo",Amministratore
,"Zhang Junfang",Amministratore
,"Yang Xingqiang",Amministratore
,"Wang Dan",Amministratore
,"Sechin Igor",Amministratore
,"Kostin Andrey",Amministratore
,"Bai Xinping",Amministratore
,"Magistretti Elisabetta",Amministratore
"POLIGRAFICA S. FAUSTINO SPA ","Frigoli Alberto","Presidente e Amministratore Delegato"
,"Frigoli Emilio","Amministratore Delegato"
,"Frigoli Giuseppe","Amministratore Delegato"
,"Frigoli Elisa",Amministratore
,"Frigoli Francesco",Amministratore
,"Frigoli Maurizia",Amministratore
,"Carnevale Maffe' Carlo Alberto",Amministratore
,"Collalti Andrea",Amministratore
,"Piantoni Alberto",Amministratore
,"Frigoli Ilaria",Amministratore
,"Frigoli Giovanni",Amministratore
"POLIGRAFICI EDITORIALE SPA ","Monti Riffeser Maria Luisa",Presidente
,"Riffeser Monti Andrea Leopoldo","Vice Presidente e Amministratore Delegato"
,"Zanini Mariani Alessandro",Amministratore
,"Riffeser Monti Matteo",Amministratore
,"Cognigni Mario",Amministratore
