"A2A SPA ","Valotti Giovanni","Presidente e Componente del Comitato Esecutivo"
,"Paniccia Massimo",Amministratore
,"Riffeser Monti Sara",Amministratore
,"Cefis Giorgio Camillo Marcello",Amministratore
"POSTE ITALIANE SPA ","Todini Luisa",Presidente
,"Caio Francesco","Amministratore Delegato"
,"Passerini Filippo",Amministratore
,"Fabri Elisabetta",Amministratore
,"Palmieri Chiara",Amministratore
,"Rao Roberto",Amministratore
,"Nicodano Umberto Carlo Maria",Amministratore
"PRELIOS SPA ","Bruno Giorgio Luca",Presidente
,"Iasi Sergio","Amministratore Delegato"
,"Cipriotti Rosa",Amministratore
,"Mangoni Andrea",Amministratore
,"Leone Valeria",Amministratore
,"Vender Giovanni Jody",Amministratore
,"Gilli Giovanni Angelo Carlo",Amministratore
,"Cartia D'asero Mirja",Amministratore
,"Sanguinetti Arturo",Amministratore
,"Mereghetti Davide",Amministratore
,"Artoni Anna Maria",Amministratore
"PREMUDA SPA ","Rosina Alcide Ezio",Presidente
,"Zara Stefano","Vice Presidente"
,"Rosina Stefano","Amministratore Delegato"
,"Gozzi Antonio",Amministratore
,"Zapponini Alessandro",Amministratore
,"Rosina Anna",Amministratore
,"Garibotto Alberto",Amministratore
,"Contri Fernanda",Amministratore
"PRIMA INDUSTRIE SPA ","Carbonato Gianfranco",Presidente
,"Basso Ezio Giovanni","Amministratore Delegato"
,"Peiretti Domenico","Amministratore Delegato"
,"Mauri Mario",Amministratore
,"Mansour Michael",Amministratore
,"Busso Donatella",Amministratore
,"D'isidoro Sandro",Amministratore
,"Mansour Rafic Youssef",Amministratore
,"Burberi Chiara Damiana Maria",Amministratore
,"Marchetti San Martino Di Muriaglio Enrico",Amministratore
"PRYSMIAN SPA ","Tononi Massimo",Presidente
,"Battista Valerio","Amministratore Delegato"
,"Mariani Maria Letizia",Amministratore
,"De Virgiliis Monica",Amministratore
,"Tamburi Giovanni",Amministratore
,"Romeo Fabio Ignazio",Amministratore
,"Capponi Alberto",Amministratore
,"Cappello Maria Elena",Amministratore
,"Facchini Pier Francesco",Amministratore
,"Battaini Massimo",Amministratore
,"De Conto Claudio",Amministratore
"RAI WAY SPA ","Rossotto Camillo",Presidente
,"Ciccotti Stefano","Amministratore Delegato"
,"De Nigro Alberto",Amministratore
,"Colasanti Fabio",Amministratore
,"Gatti Anna",Amministratore
,"Bigio Joyce Victoria",Amministratore
"RATTI SPA ","Ratti Donatella",Presidente
,"Favrin Antonio","Vice Presidente"
,"Tamborini Sergio","Amministratore Delegato"
,"Lazzati Carlo Cesare",Amministratore
,"Lazzarotto Giovanna",Amministratore
,"Favrin Federica",Amministratore
,"Favrin Davide",Amministratore
,"Dona' Dalle Rose Andrea Paolo Maria",Amministratore
,"Meacci Sergio",Amministratore
"RCS MEDIAGROUP SPA ","Romiti Cesare","Presidente onorario"
,"Costa Maurizio",Presidente
,"Cioli Laura","Amministratore Delegato"
,"Notari Mario",Amministratore
,"Cremisi Teresa",Amministratore
,"Frigerio Dario",Amministratore
,"Mockridge Thomas",Amministratore
,"Simontacchi Stefano",Amministratore
,"Colonna Paolo",Amministratore
,"Braggiotti Gerardo",Amministratore
"RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA ","Recordati Giovanni","Presidente e Amministratore Delegato"
,"Recordati Alberto","Vice Presidente"
,"Pedersoli Carlo",Amministratore
,"Squindo Fritz",Amministratore
,"Fresia Paolo",Amministratore
,"Vitale Marco",Amministratore
,"Recordati Andrea",Amministratore
,"Castelli Michaela",Amministratore
,"Garraffo Mario",Amministratore
,"Casiraghi Rosalba",Amministratore
"RENO DE MEDICI SPA ","Hall Robert",Presidente
,"Capuano Ignazio","Amministratore Delegato"
,"Guazzoni Laura",Amministratore
,"Rossi Matteo",Amministratore
,"Lamaire Laurent",Amministratore
"REPLY SPA ","Rizzante Mario","Presidente e Amministratore Delegato"
,"Rizzante Tatiana","Amministratore Delegato"
,"Pepino Oscar",Amministratore
,"Angelucci Daniele",Amministratore
,"Rizzante Filippo",Amministratore
,"Forti Fausto",Amministratore
,"Jaccheri Maria Letizia",Amministratore
,"Bombonato Claudio",Amministratore
,"Macii Enrico",Amministratore
"RETELIT SPA ","Pardi Dario",Presidente
,"Protto Federico Silvano Mario","Amministratore Delegato"
,"Bravi Valentino",Amministratore
,"Borghi Stefano",Amministratore
,"Sora Carla",Amministratore
,"Guazzoni Laura",Amministratore
,"Locatelli Nicolo'",Amministratore
,"Rovizzi Laura",Amministratore
,"Magnotti Annunziata",Amministratore
"RISANAMENTO SPA ","Calabi Claudio","Presidente e Amministratore Delegato"
,"Scotti Giancarlo",Amministratore
,"Scardovi Claudio",Amministratore
,"Papa Franco Carlo",Amministratore
,"Pusterla Giulia",Amministratore
"ROSSS SPA ","Bettini Stefano","Presidente e Amministratore Delegato"
,"Bettini Silvano","Vice Presidente e Amministratore Delegato"
,"Bettini Sandro","Amministratore Delegato"
,"Bigazzi Maurizio",Amministratore
,"Sodi Anna",Amministratore
"SABAF SPA ","Saleri Giuseppe",Presidente
,"Saleri Cinzia","Vice Presidente"
,"Forzanini Roberta","Vice Presidente"
,"Saleri Ettore","Vice Presidente"
,"Bartoli Alberto","Amministratore Delegato"
,"Picchi Nicla",Amministratore
,"Beschi Gianluca",Amministratore
,"Gardoni Fausto",Amministratore
,"Cavalli Giuseppe",Amministratore
,"Pendoli Anna",Amministratore
,"Camodeca Renato Salvatore",Amministratore
"SAES GETTERS SPA ","Della Porta Massimo",Presidente
,"Canale Giulio","Vice Presidente e Amministratore Delegato"
,"Mazzola Pietro Alberico",Amministratore
,"De Maio Adriano",Amministratore
,"Giusti Gaudiana",Amministratore
,"Della Porta Luigi Lorenzo",Amministratore
,"Rovelli Luciana Sara",Amministratore
,"Della Porta Alessandra",Amministratore
,"Orecchia Roberto",Amministratore
,"Proverbio Stefano",Amministratore
,"Dogliotti Andrea",Amministratore
"SAFILO GROUP SPA ","Polet Robert",Presidente
,"Deplazes De Andrade Delgado Luisa","Amministratore Delegato"
,"Groot Melchert Frans",Amministratore
,"Mazzilli Ines",Amministratore
,"Guzzetti Guido",Amministratore
,"Razelli Eugenio",Amministratore
,"Jesi Marco",Amministratore
,"Cole Jeffrey Alan",Amministratore
"SAIPEM SPA ","Colombo Paolo Andrea Pio",Presidente
,"Cao Stefano","Amministratore Delegato"
,"Picchi Nicla",Amministratore
,"Siragusa Stefano",Amministratore
,"Mazzarella Flavia",Amministratore
,"Ferrucci Francesco Antonio",Amministratore
,"Guzzetti Guido",Amministratore
,"Ferro Luzzi Federico",Amministratore
,"Cappello Maria Elena",Amministratore
"SALINI IMPREGILO SPA ","Giovannini Alberto","Presidente e Componente del Comitato Esecutivo"
,"Salini Pietro","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Greco Nicola","Amministratore e Componente del Comitato Esecutivo"
,"Marazzi Giacomo","Amministratore e Componente del Comitato Esecutivo"
,"Brogi Marina",Amministratore
,"Linnebank Gerardus Wilhelmus Joseph",Amministratore
,"Guindani Pietro Angelo",Amministratore
,"Pucci Laudomia",Amministratore
,"Cioli Laura",Amministratore
,"Cattaneo Mario",Amministratore
,"Capaldo Giuseppina",Amministratore
,"Bolgiani Marco",Amministratore
,"Cera Roberto",Amministratore
,"Passacantando Franco",Amministratore
"SALVATORE FERRAGAMO SPA ","Miletti Wanda","Presidente onorario"
,"Ferragamo Ferruccio",Presidente
,"Ferragamo Giovanna","Vice Presidente"
,"Norsa Michele","Amministratore Delegato"
,"Ferragamo Leonardo",Amministratore
,"Tombari Umberto",Amministratore
,"Caretti Francesco",Amministratore
,"Ambrosetti Chiara",Amministratore
,"Paternò Castello Di San Giuliano Diego",Amministratore
,"Ferragamo Fulvia",Amministratore
,"Saa' Marzio",Amministratore
,"Woo Kwong Ching Peter",Amministratore
,"Fiori Lidia",Amministratore
,"Antinori Piero",Amministratore
"SARAS SPA RAFFINERIE SARDE ","Moratti Gian Marco",Presidente
,"Moratti Angelo Gino","Vice Presidente"
,"Scaffardi Dario","Vice Presidente"
,"Moratti Massimo","Amministratore Delegato"
,"Moratti Angelomario",Amministratore
,"Previati Gabriele",Amministratore
,"Sechin Igor Ivanovich",Amministratore
,"Cerretelli Adriana",Amministratore
,"Callera Gilberto",Amministratore
,"Fidanza Laura",Amministratore
,"Moratti Gabriele",Amministratore
,"Harvie Watt Isabelle",Amministratore
"SAVE SPA ","Marchi Enrico","Presidente e Amministratore Delegato"
,"Scarpa Monica","Amministratore Delegato"
,"Simioni Paolo","Amministratore Delegato"
,"Angeloni Roberto",Amministratore
,"Spogli Ronald Paul",Amministratore
,"Donzelli Alberto Angelo",Amministratore
,"Martorelli Giorgio",Amministratore
,"Colli Massimo",Amministratore
,"Tagliavini Paola Annunziata",Amministratore
,"Leddi Maria",Amministratore
,"Lorenzoni Francesco",Amministratore
,"Cereda Maurizio",Amministratore
,"Trevisanato Sandro",Amministratore
"SERVIZI ITALIA SPA ","Olivi Roberto",Presidente
,"Righi Enea","Vice Presidente e Amministratore Delegato"
,"Guglielmetti Romina",Amministratore
,"Schwizer Paola Gina Maria",Amministratore
,"Zanichelli Lino",Amministratore
,"Anceschi Emil",Amministratore
,"Salsi Vasco",Amministratore
,"Paglialonga Antonio",Amministratore
,"Galbiati Paola Elisabetta Maria",Amministratore
,"Marchetti Marco",Amministratore
,"Eugeniani Ilaria",Amministratore
"SESA SPA ","Castellacci Paolo",Presidente
,"Gaini Moreno","Vice Presidente"
,"Moriani Giovanni","Vice Presidente"
,"Fabbroni Alessandro","Amministratore Delegato"
,"Oggionni Angela",Amministratore
,"Pelizzari Angelica",Amministratore
,"Zanotti Giovanna",Amministratore
,"Gola Luigi",Amministratore
"SIAS - SOCIETA' INIZIATIVE AUTOSTRADALI E SERVIZI SPA ","Bariatti Stefania",Presidente
,"Gavio Daniela","Vice Presidente"
,"Pierantoni Paolo","Amministratore Delegato"
,"Segni Antonio",Amministratore
,"Piantini Ferruccio",Amministratore
,"Gavio Beniamino",Amministratore
,"Caselli Stefano",Amministratore
,"Vezzosi Claudio",Amministratore
,"Della Gatta Stefano",Amministratore
,"Pellegrini Andrea Giovanni Francesco",Amministratore
,"Quaglia Giovanni",Amministratore
,"Leo Maurizio",Amministratore
,"Mattioli Licia",Amministratore
,"Angioni Giovanni",Amministratore
,"Caramelli Maria",Amministratore
"SINTESI SOCIETA' DI INVESTIMENTI E PARTECIPAZIONI SPA ","Volpi Giuseppe",Presidente
,"Fenaroli Angelo Federico","Amministratore Delegato"
,"Guerrato Paola",Amministratore
,"Freddi Ornella",Amministratore
,"Monarca Umberto",Amministratore
"SNAI SPA ","Del Torchio Gabriele",Presidente
,"Schiavolin Fabio","Amministratore Delegato"
,"Ruozi Roberto",Amministratore
,"Gagliardi Carlo",Amministratore
,"Poggiali Barbara",Amministratore
,"Campoccia Stefano",Amministratore
,"Caverni Mara Anna Rita",Amministratore
,"Colzi Tommaso",Amministratore
,"Agnoli Marcello",Amministratore
,"Orsenigo Enrico",Amministratore
,"Drago Giorgio",Amministratore
,"Scarlatti Paolo",Amministratore
,"Iorio Nicola",Amministratore
,"Palmieri Chiara",Amministratore
"SNAM SPA ","Bini Smaghi Lorenzo",Presidente
,"Malacarne Carlo","Amministratore Delegato"
,"Clo' Alberto",Amministratore
,"Oliveri Elisabetta",Amministratore
,"He Yunpeng",Amministratore
,"Bruno Sabrina",Amministratore
,"Gori Francesco",Amministratore
,"Novelli Andrea",Amministratore
,"Saraceno Pia",Amministratore
"SOCIETA' CATTOLICA DI ASSICURAZIONE SOCIETA' COOPERATIVA ","Bedoni Paolo","Presidente e Componente del Comitato Esecutivo"
,"Garonna Paolo","Vice Presidente e Componente del Comitato Esecutivo"
,"Ambrosetti Enrico Mario","Vice Presidente e Componente del Comitato Esecutivo"
,"Mazzucchelli Giovanni Battista","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Sugranyes Bickel Domingo",Amministratore
,"Zobele Enrico",Amministratore
,"Baraggia Luigi",Amministratore
,"Nardi Angelo",Amministratore
,"Maccagnani Giovanni",Amministratore
,"Ferrarini Lisa",Amministratore
,"Ferroli Paola",Amministratore
,"Campedelli Bettina",Amministratore
,"Mion Luigi",Amministratore
,"Riello Pilade","Amministratore e Componente del Comitato Esecutivo"
,"Napoleoni Carlo",Amministratore
,"Blasevich Barbara","Amministratore e Componente del Comitato Esecutivo"
,"Poli Aldo","Amministratore e Componente del Comitato Esecutivo"
"SOCIETA' SPORTIVA LAZIO SPA ","Lotito Claudio",Presidente
,"Moschini Marco","Consigliere di Gestione Delegato"
"SOGEFI SPA ","Mondardini Monica",Presidente
,"Hebenstreit Laurent Frédéric","Amministratore Delegato"
,"Di Vieto Roberta",Amministratore
,"Germano Giovanni",Amministratore
,"De Benedetti Rodolfo",Amministratore
,"Caprio Lorenzo",Amministratore
,"Frigerio Dario",Amministratore
,"Bosio Emanuele",Amministratore
,"Rocca Paolo Riccardo",Amministratore
,"Robotti Roberto",Amministratore
"SOL SPA ","Fumagalli Romario Aldo","Presidente e Amministratore Delegato"
,"Annoni Marco","Vice Presidente e Amministratore Delegato"
,"Annoni Giovanni",Amministratore
,"Bruscagli Stefano",Amministratore
,"Mansi Antonella",Amministratore
,"Boccardo Maria Antonella",Amministratore
,"Tronconi Alberto",Amministratore
,"Dorigoni Susanna",Amministratore
,"Gervasoni Anna",Amministratore
,"Fumagalli Romario Giulio",Amministratore
"SPACE2 SPA ","Mion Gianni",Presidente
,"Italia Roberto","Amministratore Delegato"
,"Subert Edoardo Carlo Maria",Amministratore
,"Prandstraller Francesca",Amministratore
,"Zambon Margherita",Amministratore
,"Tazartes Alberto Amadio",Amministratore
,"Pagliani Carlo",Amministratore
"STEFANEL SPA ","Lorenzon Elisa","Presidente onorario"
,"Stefanel Giuseppe","Presidente e Amministratore Delegato"
,"Mucci Achille","Amministratore Delegato"
,"Chemello Roberto",Amministratore
,"Visentin Graziano Gianmichele",Amministratore
,"Stefanel Eleonora",Amministratore
,"Manna Marina",Amministratore
"TAMBURI INVESTMENT PARTNERS SPA ","Tamburi Giovanni","Presidente e Amministratore Delegato"
,"D'amico Cesare","Vice Presidente"
,"Gritti Alessandra","Vice Presidente e Amministratore Delegato"
,"Ferrero Giuseppe",Amministratore
,"Cuzzocrea Francesco",Amministratore
,"Berretti Claudio",Amministratore
,"Capponi Alberto",Amministratore
,"Mezzetti Manuela",Amministratore
,"D'amico Paolo",Amministratore
"TAS TECNOLOGIA AVANZATA DEI SISTEMI SPA ","Pardi Dario",Presidente
,"Bravi Valentino","Amministratore Delegato"
,"Di Giacomo Luca",Amministratore
,"Suzan Andree Bazile",Amministratore
,"Pavoncelli Riccardo",Amministratore
,"Viglione Roberta",Amministratore
,"Albini Giancarlo Maria",Amministratore
,"Damiani Giovanni",Amministratore
"TELECOM ITALIA SPA ","Recchi Giuseppe",Presidente
,"Patuano Marco","Amministratore Delegato"
,"Gallo Giorgina",Amministratore
,"Benello Davide",Amministratore
,"Cornelli Francesca",Amministratore
,"Valerio Giorgio Giannino",Amministratore
,"Cioli Laura",Amministratore
,"Ben Ammar Tarak",Amministratore
,"Kingsmill Denise",Amministratore
,"Cattaneo Flavio",Amministratore
,"Herzog Félicité",Amministratore
,"Roussel Stéphane",Amministratore
,"Fitoussi Jean Paul",Amministratore
,"Roy De Puyfontaine Arnaud",Amministratore
,"Calvosa Lucia",Amministratore
,"Marzotto Luca",Amministratore
,"Philippe Hervé",Amministratore
"TERNA - RETE ELETTRICA NAZIONALE SPA ","Bastioli Catia",Presidente
,"Del Fante Matteo","Amministratore Delegato"
,"Corsico Fabio",Amministratore
,"Saglia Stefano",Amministratore
,"Porcelli Gabriella",Amministratore
,"Calari Cesare",Amministratore
,"He Yunpeng",Amministratore
,"Dal Fabbro Luca",Amministratore
,"Cerami Carlo",Amministratore
"TERNIENERGIA SPA ","Neri Stefano","Presidente e Amministratore Delegato"
,"Venturi Fabrizio","Amministratore Delegato"
,"Fabrizi Giovanni","Amministratore Delegato"
,"Agosta Sergio","Amministratore Delegato"
,"Ricci Francesca",Amministratore
,"Molteni Mario Marco",Amministratore
,"De Marinis Domenico",Amministratore
,"Federici Monica",Amministratore
,"Migliavacca Paolo Ottone",Amministratore
"TESMEC SPA ","Caccia Dominioni Ambrogio","Presidente e Amministratore Delegato"
,"Bolelli Gianluca","Vice Presidente"
,"Caccia Dominioni Lucia",Amministratore
,"Caccia Dominioni Caterina",Amministratore
,"Attanzio Gioacchino",Amministratore
,"Corbetta Guido Giuseppe",Amministratore
,"Arnoldi Sergio",Amministratore
"TISCALI SPA ","Soru Renato","Presidente e Amministratore Delegato"
,"Racugno Gabriele Arcangelo",Amministratore
,"Grimaldi Franco",Amministratore
,"Scano Luca",Amministratore
,"Brizio Assunta",Amministratore
"TOD'S SPA ","Della Valle Diego","Presidente e Amministratore Delegato e Componente del Comitato Esecutivo"
,"Della Valle Andrea","Vice Presidente e Amministratore Delegato e Componente del Comitato Esecutivo"
,"Sincini Stefano","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Cambri Luigi",Amministratore
,"Guglielmetti Romina",Amministratore
,"Saviotti Pier Francesco",Amministratore
,"Macellari Emilio","Amministratore e Componente del Comitato Esecutivo"
,"Abete Luigi",Amministratore
,"Della Valle Emanuele",Amministratore
,"Boscarato Maurizio",Amministratore
,"Manes Vincenzo",Amministratore
,"Oglio Cinzia",Amministratore
,"Scannavini Michele",Amministratore
,"Dalmasso Sveva",Amministratore
,"Cordero Di Montezemolo Luca",Amministratore
"TOSCANA AEROPORTI SPA ","Carrai Marco","Presidente e Componente del Comitato Esecutivo"
,"Pacini Pierfrancesco","Vice Presidente e Componente del Comitato Esecutivo"
,"Naldi Roberto","Vice Presidente e Componente del Comitato Esecutivo"
,"Giani Gina","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Girello Anna",Amministratore
,"Mazzei Iacopo","Amministratore e Componente del Comitato Esecutivo"
,"Eurnekian Martin Francisco Antranik","Amministratore e Componente del Comitato Esecutivo"
,"Fanti Vittorio","Amministratore e Componente del Comitato Esecutivo"
,"Bassilichi Leonardo",Amministratore
,"Bonadio Giovanni Battista",Amministratore
,"Schirinian Ana Cristina",Amministratore
,"Fabri Elisabetta",Amministratore
,"Bottai Stefano",Amministratore
,"Nobile Angela",Amministratore
,"Panerai Saverio",Amministratore
"TREVI - FINANZIARIA INDUSTRIALE SPA ","Trevisani Davide","Presidente e Amministratore Delegato"
,"Trevisani Cesare","Vice Presidente"
,"Trevisani Gianluigi","Vice Presidente"
,"Trevisani Stefano",Amministratore
,"Mondardini Monica",Amministratore
,"Rivolta Guido",Amministratore
,"Rolli Rita",Amministratore
,"Dassu' Marta",Amministratore
,"Trevisani Simone",Amministratore
,"Della Sala Umberto",Amministratore
,"Finocchi Mahne Cristina",Amministratore
"TXT E-SOLUTIONS SPA ","Braga Illa Alvise",Presidente
,"Guida Marco Edoardo","Amministratore Delegato"
,"Saviolo Stefania",Amministratore
,"Dejean Fabienne Anne",Amministratore
,"Cencini Andrea",Amministratore
,"Naddeo Teresa",Amministratore
,"Colombo Paolo Enrico",Amministratore
"UNICREDIT SPA ","Vita Giuseppe",Presidente
,"Calandra Buonaura Vincenzo","Vice Presidente"
,"Cordero Di Montezemolo Luca","Vice Presidente"
,"Palenzona Fabrizio","Vice Presidente"
,"Ghizzoni Federico","Amministratore Delegato"
,"Vezzani Paola",Amministratore
,"Wyand Anthony",Amministratore
,"Jung Helga Elisabeth",Amministratore
,"Bochniarz Henryka Teodora",Amministratore
,"Bischoff Manfred",Amministratore
,"Al Mehairi Mohamed Hamad Ghanem Hamad",Amministratore
,"Bisoni Cesare",Amministratore
,"Reichlin Lucrezia",Amministratore
,"Streit Clara Christina Frances Traute",Amministratore
,"Caltagirone Alessandro",Amministratore
,"Wolfgring Alexander",Amministratore
,"Zambon Elena Emilia Teresa",Amministratore
"UNIONE DI BANCHE ITALIANE SPA ","Polotti Franco",Presidente
,"Frigeri Giorgio","Vice Presidente"
,"Massiah Victor","Consigliere di Gestione Delegato"
,"Gattinoni Luciana","Consigliere di Gestione"
,"Pizzini Flavio","Consigliere di Gestione"
,"Medda Ettore Giuseppe","Consigliere di Gestione"
,"Sonnino Elvio","Consigliere di Gestione"
,"Fidanza Silvia","Consigliere di Gestione"
,"Lucchini Italo","Consigliere di Gestione"
"UNIPOL GRUPPO FINANZIARIO SPA ","Stefanini Pierluigi",Presidente
,"Antonelli Giovanni","Vice Presidente"
,"Cimbri Carlo","Amministratore Delegato"
,"Cattabiani Paolo",Amministratore
,"Morara Pier Luigi",Amministratore
,"Pasquariello Maria Antonietta",Amministratore
,"Turrini Adriano",Amministratore
,"Zambelli Rossana",Amministratore
,"Baratta Giovanni Battista",Amministratore
,"Manes Paola",Amministratore
,"Righini Elisabetta",Amministratore
,"Saporito Francesco",Amministratore
,"Gualtieri Giuseppina",Amministratore
,"Collina Piero",Amministratore
,"Venturi Marco Giuseppe",Amministratore
,"Galardi Guido",Amministratore
,"Zini Carlo",Amministratore
,"Levorato Claudio",Amministratore
,"Malavasi Ivan",Amministratore
,"Pacchioni Milo",Amministratore
,"Costalli Sergio",Amministratore
,"Zucchelli Mario",Amministratore
,"Berardini Francesco",Amministratore
,"Dalle Rive Ernesto",Amministratore
,"Di Menna Massimo",Amministratore
"UNIPOLSAI ASSICURAZIONI SPA ","Cerchiai Fabio","Presidente e Componente del Comitato Esecutivo"
,"Stefanini Pierluigi","Vice Presidente e Componente del Comitato Esecutivo"
,"Cimbri Carlo","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Cattabiani Paolo",Amministratore
,"Maugeri Maria Rosaria",Amministratore
,"Cottignoli Lorenzo",Amministratore
,"Vella Francesco","Amministratore e Componente del Comitato Esecutivo"
,"Picchi Nicla","Amministratore e Componente del Comitato Esecutivo"
,"Recchi Giuseppe",Amministratore
,"Tadolini Barbara",Amministratore
,"Carletti Milva",Amministratore
,"Frasinetti Ethel",Amministratore
,"Montagnani Maria",Amministratore
,"Masotti Massimo",Amministratore
,"Zucchelli Mario",Amministratore
,"Berardini Francesco",Amministratore
,"Ghiglieno Giorgio",Amministratore
,"Dalle Rive Ernesto",Amministratore
,"De Benetti Cristina",Amministratore
"VALSOIA SPA ","Doria De Zuliani Cesare","Presidente onorario e Amministratore"
,"Sassoli De Bianchi Lorenzo",Presidente
,"Burnelli Furio","Vice Presidente e Amministratore Delegato"
,"Ariotti Ruggero","Vice Presidente"
,"Panzani Andrea","Amministratore Delegato"
,"Sassoli De Bianchi Gregorio",Amministratore
,"Postacchini Francesca",Amministratore
,"Zucchelli Susanna",Amministratore
"VIANINI INDUSTRIA SPA ","Delfini Mario",Presidente
,"Tusino Elvidio","Amministratore Delegato"
,"Carlevaris Carlo",Amministratore
,"Mariani Annalisa",Amministratore
,"Trevisan Dario",Amministratore
"VITTORIA ASSICURAZIONI SPA ","Guatri Luigi","Presidente onorario"
,"Costa Giorgio Roberto",Presidente
,"Acutis Carlo","Vice Presidente"
,"Acutis Andrea","Vice Presidente"
,"Guarena Roberto","Amministratore Delegato"
,"Passerin D'entreves Lodovico",Amministratore
,"Strazzera Anna",Amministratore
,"Spadafora Giuseppe",Amministratore
,"Baggi Sisini Francesco",Amministratore
,"Brignone Marco",Amministratore
,"Marsani Pietro Carlo",Amministratore
,"Ferragamo Fulvia",Amministratore
,"Guerra Seragnoli Lorenza",Amministratore
,"Paveri Fontana Luca",Amministratore
,"Gierl Bernhard Franz Josef",Amministratore
,"Marsiaj Giorgio",Amministratore
,"Acutis Biscaretti Di Ruffia Adriana",Amministratore
"YOOX NET-A-PORTER GROUP SPA ","Napoleone Raffaello",Presidente
,"Valerio Stefano","Vice Presidente"
,"Marchetti Federico","Amministratore Delegato"
,"Foti Alessandro Robin",Amministratore
,"Zoni Laura",Amministratore
,"Lepeu Richard Philippe",Amministratore
,"Saage Gary Albert Jr",Amministratore
,"Gerardin Catherine",Amministratore
,"Kunze Concewitz Robert",Amministratore
"ZIGNAGO VETRO SPA ","Grisan Franco",Presidente
,"Marzotto Nicolo'","Vice Presidente"
,"Giacobbo Paolo","Amministratore Delegato"
,"Romei Manuela",Amministratore
,"Marzotto Stefano",Amministratore
,"Sobrero Maurizio",Amministratore
,"Tamburi Giovanni",Amministratore
,"Marzotto Gaetano",Amministratore
,"Faggion Alberto",Amministratore
,"Benassi Lino",Amministratore
,"Marzotto Luca",Amministratore
,"Mio Chiara",Amministratore
,"Businaro Ferdinando",Amministratore
,"Manzoni Daniela",Amministratore
"ZUCCHI SPA - VINCENZO ZUCCHI ","Turi Angelo",Presidente
,"Vacchi Giovanni","Amministratore Delegato"
,"Pedersoli Paolo",Amministratore
,"Fornari Giuseppe",Amministratore
,"Adami Lami Barbara",Amministratore
,"Caggiano Miriam Denise",Amministratore
,"Polliotto Patrizia",Amministratore
"MEDIOLANUM SPA ","Secchi Carlo",Presidente
,"Messina Alfredo","Vice Presidente"
,"Doris Massimo","Vice Presidente"
,"Doris Ennio","Amministratore Delegato"
,"Scarfone Anna",Amministratore
,"Biffi Elena",Amministratore
,"Zunino De Pignier Maria Alessandra",Amministratore
,"Molteni Mario Marco",Amministratore
,"Berlusconi Luigi",Amministratore
,"Renoldi Angelo",Amministratore
,"Cannatelli Pasquale",Amministratore
,"Lombardi Edoardo",Amministratore
,"Maviglia Roberto",Amministratore
,"Doris Annalisa",Amministratore
,"Pellegrino Danilo",Amministratore
"VIANINI LAVORI SPA ","Delfini Mario","Presidente e Componente del Comitato Esecutivo"
,"Cristini Franco","Amministratore Delegato e Componente del Comitato Esecutivo"
,"Majore Albino","Amministratore e Componente del Comitato Esecutivo"
,"Capece Minutolo Del Sasso Massimiliano","Amministratore e Componente del Comitato Esecutivo"
,"Mariani Annalisa",Amministratore
,"Caltagirone Tatiana",Amministratore
,"Santiccioli Arnaldo",Amministratore
,"Carlevaris Carlo",Amministratore
,"Caltagirone Alessandro","Amministratore e Componente del Comitato Esecutivo"
